participant,modality,response,response_c,rt,n_exposure,afc_loops,prime,target,pair,trial,loop,final_loop
1010,image,correct,1,1624.451033,7,3,dzwonek,tobyla,dzwonek-tobyla,77,2,not-last
1010,image,correct,1,1627.107516,7,3,kapelusz,izodo,kapelusz-izodo,78,2,not-last
1010,image,correct,1,1629.494005,7,3,lustro,owiza,lustro-owiza,79,2,not-last
1010,image,correct,1,1631.857041,7,3,kaczka,ostana,kaczka-ostana,80,2,not-last
1010,ortho,correct,1,1634.245741,7,3,ziemniak,fena,ziemniak-fena,81,3,last
1010,image,correct,1,1636.596931,7,3,foka,obir,foka-obir,82,3,last
1010,ortho,correct,1,1638.687516,7,3,osa,tanek,osa-tanek,83,3,last
1010,ortho,correct,1,1641.247306,7,3,papryka,deba,papryka-deba,84,3,last
1010,image,correct,1,1643.761647,7,3,winda,abuset,winda-abuset,85,3,last
1010,image,correct,1,1646.476321,7,3,ryba,honisa,ryba-honisa,86,3,last
1010,image,correct,1,1648.888308,7,3,palec,ota,palec-ota,87,3,last
1010,ortho,correct,1,1651.308579,7,3,owca,sodem,owca-sodem,88,3,last
1010,image,correct,1,1654.096089,7,3,jajko,stotewal,jajko-stotewal,89,3,last
1010,ortho,correct,1,1656.632849,7,3,kotwica,nanoch,kotwica-nanoch,90,3,last
1010,ortho,correct,1,1659.056063,7,3,krawat,ezaja,krawat-ezaja,91,3,last
1010,ortho,correct,1,1661.505919,7,3,cytryna,chepra,cytryna-chepra,92,3,last
1010,ortho,correct,1,1664.306301,7,3,zegarek,staca,zegarek-staca,93,3,last
1010,image,correct,1,1666.78275,7,3,fartuch,josta,fartuch-josta,94,3,last
1010,ortho,correct,1,1669.086276,7,3,skarpetka,pakosta,skarpetka-pakosta,95,3,last
1010,ortho,correct,1,1674.65624,7,3,butelka,seranak,butelka-seranak,96,3,last
1010,ortho,correct,1,1678.295555,7,3,stopa,prelata,stopa-prelata,97,3,last
1010,image,correct,1,1682.087698,7,3,dynia,nuketo,dynia-nuketo,98,3,last
1010,image,correct,1,1685.132065,7,3,lotnisko,nedonim,lotnisko-nedonim,99,3,last
1010,image,correct,1,1687.550836,7,3,torba,debota,torba-debota,100,3,last
1010,image,correct,1,1689.997266,7,3,kolano,abedo,kolano-abedo,101,3,last
1010,image,correct,1,1692.619403,7,3,wyspa,alo,wyspa-alo,102,3,last
1010,image,correct,1,1694.62252,7,3,parasol,lakob,parasol-lakob,103,3,last
1010,ortho,correct,1,1697.153349,7,3,samolot,sawiko,samolot-sawiko,104,3,last
1010,ortho,correct,1,1700.148277,7,3,indyk,pekom,indyk-pekom,105,3,last
1010,ortho,correct,1,1702.369794,7,3,koza,lalum,koza-lalum,106,3,last
1010,image,correct,1,1704.719783,7,3,lalka,waben,lalka-waben,107,3,last
1010,ortho,correct,1,1706.86132,7,3,mewa,rojon,mewa-rojon,108,3,last
1010,ortho,correct,1,1709.495342,7,3,homar,rocepra,homar-rocepra,109,3,last
1010,ortho,correct,1,1711.78525,7,3,silnik,techar,silnik-techar,110,3,last
1010,ortho,correct,1,1714.56452,7,3,gazeta,beler,gazeta-beler,111,3,last
1010,ortho,correct,1,1717.78933,7,3,oko,lazin,oko-lazin,112,3,last
1010,image,correct,1,1720.058003,7,3,krowa,nalet,krowa-nalet,113,3,last
1010,image,correct,1,1723.607578,7,3,papuga,badipret,papuga-badipret,114,3,last
1010,ortho,correct,1,1725.71268,7,3,cebula,uwa,cebula-uwa,115,3,last
1010,image,correct,1,1728.120262,7,3,ucho,wema,ucho-wema,116,3,last
1010,image,correct,1,1731.317715,7,3,dzwonek,tobyla,dzwonek-tobyla,117,3,last
1010,image,correct,1,1733.725277,7,3,kapelusz,izodo,kapelusz-izodo,118,3,last
1010,image,correct,1,1735.987561,7,3,lustro,owiza,lustro-owiza,119,3,last
1010,image,correct,1,1738.119001,7,3,kaczka,ostana,kaczka-ostana,120,3,last
1011,ortho,correct,1,1228.570432,7,3,homar,pekom,homar-pekom,1,1,not-last
1011,ortho,correct,1,1236.582257,7,3,cytryna,staca,cytryna-staca,2,1,not-last
1011,ortho,correct,1,1241.201686,7,3,silnik,pakosta,silnik-pakosta,3,1,not-last
1011,ortho,correct,1,1244.855061,7,3,osa,sodem,osa-sodem,4,1,not-last
1011,ortho,correct,1,1248.052174,7,3,stopa,seranak,stopa-seranak,5,1,not-last
1011,ortho,incorrect,0,1252.485079,7,3,cebula,chepra,cebula-chepra,6,1,not-last
1011,image,correct,1,1257.858309,7,3,dynia,badipret,dynia-badipret,7,1,not-last
1011,ortho,correct,1,1260.778555,7,3,mewa,lazin,mewa-lazin,8,1,not-last
1011,image,correct,1,1264.790592,7,3,kapelusz,ostana,kapelusz-ostana,9,1,not-last
1011,image,correct,1,1269.81844,7,3,parasol,alo,parasol-alo,10,1,not-last
1011,ortho,correct,1,1272.275251,7,3,koza,ezaja,koza-ezaja,11,1,not-last
1011,ortho,correct,1,1277.130951,7,3,kotwica,lalum,kotwica-lalum,12,1,not-last
1011,ortho,correct,1,1280.664879,7,3,owca,sawiko,owca-sawiko,13,1,not-last
1011,image,correct,1,1284.169427,7,3,ucho,debota,ucho-debota,14,1,not-last
1011,image,correct,1,1288.902189,7,3,wyspa,ota,wyspa-ota,15,1,not-last
1011,ortho,incorrect,0,1292.676509,7,3,skarpetka,prelata,skarpetka-prelata,16,1,not-last
1011,image,correct,1,1298.742401,7,3,fartuch,abedo,fartuch-abedo,17,1,not-last
1011,ortho,correct,1,1304.398942,7,3,krawat,rojon,krawat-rojon,18,1,not-last
1011,image,correct,1,1307.906053,7,3,kolano,izodo,kolano-izodo,19,1,not-last
1011,image,correct,1,1310.746903,7,3,papuga,abuset,papuga-abuset,20,1,not-last
1011,ortho,correct,1,1314.414014,7,3,zegarek,beler,zegarek-beler,21,1,not-last
1011,image,correct,1,1318.505158,7,3,foka,nalet,foka-nalet,22,1,not-last
1011,ortho,correct,1,1324.830227,7,3,papryka,nanoch,papryka-nanoch,23,1,not-last
1011,image,correct,1,1331.763769,7,3,winda,wema,winda-wema,24,1,not-last
1011,image,correct,1,1334.536177,7,3,kaczka,stotewal,kaczka-stotewal,25,1,not-last
1011,image,correct,1,1337.558704,7,3,lustro,tobyla,lustro-tobyla,26,1,not-last
1011,image,correct,1,1341.244048,7,3,dzwonek,waben,dzwonek-waben,27,1,not-last
1011,ortho,incorrect,0,1344.848547,7,3,gazeta,fena,gazeta-fena,28,1,not-last
1011,ortho,correct,1,1349.837965,7,3,ziemniak,rocepra,ziemniak-rocepra,29,1,not-last
1011,image,correct,1,1355.007819,7,3,krowa,nedonim,krowa-nedonim,30,1,not-last
1011,ortho,correct,1,1358.268149,7,3,indyk,deba,indyk-deba,31,1,not-last
1011,image,correct,1,1361.026381,7,3,ryba,lakob,ryba-lakob,32,1,not-last
1011,image,correct,1,1364.370145,7,3,palec,owiza,palec-owiza,33,1,not-last
1011,ortho,correct,1,1370.074709,7,3,butelka,uwa,butelka-uwa,34,1,not-last
1011,image,correct,1,1373.192714,7,3,torba,honisa,torba-honisa,35,1,not-last
1011,ortho,correct,1,1376.514953,7,3,samolot,techar,samolot-techar,36,1,not-last
1011,image,correct,1,1380.226904,7,3,jajko,obir,jajko-obir,37,1,not-last
1011,ortho,correct,1,1383.181155,7,3,oko,tanek,oko-tanek,38,1,not-last
1011,image,correct,1,1387.090867,7,3,lalka,josta,lalka-josta,39,1,not-last
1011,image,correct,1,1391.138149,7,3,lotnisko,nuketo,lotnisko-nuketo,40,1,not-last
1011,ortho,correct,1,1394.082959,7,3,homar,pekom,homar-pekom,41,2,not-last
1011,image,correct,1,1402.536124,7,3,dynia,badipret,dynia-badipret,42,2,not-last
1011,image,correct,1,1405.639198,7,3,kapelusz,ostana,kapelusz-ostana,43,2,not-last
1011,image,correct,1,1411.131108,7,3,parasol,alo,parasol-alo,44,2,not-last
1011,image,correct,1,1413.805436,7,3,ucho,debota,ucho-debota,45,2,not-last
1011,image,correct,1,1416.620285,7,3,wyspa,ota,wyspa-ota,46,2,not-last
1011,image,correct,1,1418.965461,7,3,fartuch,abedo,fartuch-abedo,47,2,not-last
1011,image,correct,1,1424.18632,7,3,kolano,izodo,kolano-izodo,48,2,not-last
1011,ortho,correct,1,1427.250187,7,3,cytryna,staca,cytryna-staca,49,2,not-last
1011,ortho,correct,1,1430.388466,7,3,silnik,pakosta,silnik-pakosta,50,2,not-last
1011,image,correct,1,1434.180558,7,3,papuga,abuset,papuga-abuset,51,2,not-last
1011,ortho,correct,1,1438.21649,7,3,osa,sodem,osa-sodem,52,2,not-last
1011,image,incorrect,0,1442.470745,7,3,foka,nalet,foka-nalet,53,2,not-last
1011,image,correct,1,1448.571648,7,3,winda,wema,winda-wema,54,2,not-last
1011,ortho,correct,1,1451.091606,7,3,stopa,seranak,stopa-seranak,55,2,not-last
1011,ortho,correct,1,1454.874804,7,3,cebula,chepra,cebula-chepra,56,2,not-last
1011,ortho,correct,1,1462.119382,7,3,mewa,lazin,mewa-lazin,57,2,not-last
1011,image,correct,1,1465.638355,7,3,kaczka,stotewal,kaczka-stotewal,58,2,not-last
1011,ortho,correct,1,1468.042034,7,3,koza,ezaja,koza-ezaja,59,2,not-last
1011,ortho,correct,1,1471.08813,7,3,kotwica,lalum,kotwica-lalum,60,2,not-last
1011,ortho,correct,1,1474.13968,7,3,owca,sawiko,owca-sawiko,61,2,not-last
1011,image,correct,1,1479.697293,7,3,lustro,tobyla,lustro-tobyla,62,2,not-last
1011,ortho,correct,1,1482.849803,7,3,skarpetka,prelata,skarpetka-prelata,63,2,not-last
1011,image,correct,1,1487.566865,7,3,dzwonek,waben,dzwonek-waben,64,2,not-last
1011,image,correct,1,1491.356352,7,3,krowa,nedonim,krowa-nedonim,65,2,not-last
1011,image,correct,1,1495.893971,7,3,ryba,lakob,ryba-lakob,66,2,not-last
1011,image,correct,1,1498.173407,7,3,palec,owiza,palec-owiza,67,2,not-last
1011,image,correct,1,1501.692267,7,3,torba,honisa,torba-honisa,68,2,not-last
1011,image,correct,1,1505.21007,7,3,jajko,obir,jajko-obir,69,2,not-last
1011,image,correct,1,1508.725854,7,3,lalka,josta,lalka-josta,70,2,not-last
1011,image,correct,1,1511.925851,7,3,lotnisko,nuketo,lotnisko-nuketo,71,2,not-last
1011,ortho,correct,1,1515.552793,7,3,krawat,rojon,krawat-rojon,72,2,not-last
1011,ortho,correct,1,1518.83589,7,3,zegarek,beler,zegarek-beler,73,2,not-last
1011,ortho,correct,1,1525.610941,7,3,papryka,nanoch,papryka-nanoch,74,2,not-last
1011,ortho,correct,1,1529.22964,7,3,gazeta,fena,gazeta-fena,75,2,not-last
1011,ortho,correct,1,1532.000851,7,3,ziemniak,rocepra,ziemniak-rocepra,76,2,not-last
1011,ortho,correct,1,1535.570531,7,3,indyk,deba,indyk-deba,77,2,not-last
1011,ortho,correct,1,1539.44358,7,3,butelka,uwa,butelka-uwa,78,2,not-last
1011,ortho,correct,1,1542.306705,7,3,samolot,techar,samolot-techar,79,2,not-last
1011,ortho,correct,1,1545.143682,7,3,oko,tanek,oko-tanek,80,2,not-last
1011,image,correct,1,1549.936045,7,3,dynia,badipret,dynia-badipret,81,3,last
1011,ortho,correct,1,1553.020841,7,3,homar,pekom,homar-pekom,82,3,last
1011,image,correct,1,1556.76674,7,3,kapelusz,ostana,kapelusz-ostana,83,3,last
1011,image,correct,1,1559.68584,7,3,parasol,alo,parasol-alo,84,3,last
1011,ortho,correct,1,1561.952433,7,3,cytryna,staca,cytryna-staca,85,3,last
1011,ortho,correct,1,1566.378955,7,3,silnik,pakosta,silnik-pakosta,86,3,last
1011,ortho,correct,1,1569.394731,7,3,osa,sodem,osa-sodem,87,3,last
1011,image,correct,1,1574.602194,7,3,ucho,debota,ucho-debota,88,3,last
1011,ortho,correct,1,1577.120506,7,3,stopa,seranak,stopa-seranak,89,3,last
1011,image,correct,1,1580.503852,7,3,wyspa,ota,wyspa-ota,90,3,last
1011,image,correct,1,1583.528402,7,3,fartuch,abedo,fartuch-abedo,91,3,last
1011,ortho,correct,1,1588.864932,7,3,cebula,chepra,cebula-chepra,92,3,last
1011,ortho,correct,1,1596.394921,7,3,mewa,lazin,mewa-lazin,93,3,last
1011,image,correct,1,1599.652075,7,3,kolano,izodo,kolano-izodo,94,3,last
1011,ortho,correct,1,1602.969007,7,3,koza,ezaja,koza-ezaja,95,3,last
1011,image,correct,1,1606.060694,7,3,papuga,abuset,papuga-abuset,96,3,last
1011,ortho,correct,1,1609.573518,7,3,kotwica,lalum,kotwica-lalum,97,3,last
1011,ortho,correct,1,1612.743616,7,3,owca,sawiko,owca-sawiko,98,3,last
1011,ortho,correct,1,1616.467334,7,3,skarpetka,prelata,skarpetka-prelata,99,3,last
1011,image,correct,1,1619.699648,7,3,foka,nalet,foka-nalet,100,3,last
1011,image,correct,1,1622.662485,7,3,winda,wema,winda-wema,101,3,last
1011,ortho,correct,1,1626.058917,7,3,krawat,rojon,krawat-rojon,102,3,last
1011,ortho,correct,1,1628.997733,7,3,zegarek,beler,zegarek-beler,103,3,last
1011,image,correct,1,1632.720268,7,3,kaczka,stotewal,kaczka-stotewal,104,3,last
1011,image,correct,1,1635.572131,7,3,lustro,tobyla,lustro-tobyla,105,3,last
1011,image,correct,1,1639.049255,7,3,dzwonek,waben,dzwonek-waben,106,3,last
1011,image,correct,1,1642.214307,7,3,krowa,nedonim,krowa-nedonim,107,3,last
1011,ortho,correct,1,1647.325098,7,3,papryka,nanoch,papryka-nanoch,108,3,last
1011,image,correct,1,1651.120976,7,3,ryba,lakob,ryba-lakob,109,3,last
1011,ortho,correct,1,1654.194757,7,3,gazeta,fena,gazeta-fena,110,3,last
1011,image,correct,1,1658.162811,7,3,palec,owiza,palec-owiza,111,3,last
1011,ortho,correct,1,1661.458394,7,3,ziemniak,rocepra,ziemniak-rocepra,112,3,last
1011,image,correct,1,1665.080532,7,3,torba,honisa,torba-honisa,113,3,last
1011,ortho,correct,1,1668.161263,7,3,ziemniak,fena,ziemniak-fena,114,3,last
1011,ortho,correct,1,1670.683617,7,3,foka,obir,foka-obir,115,3,last
1011,image,correct,1,1673.740262,7,3,osa,tanek,osa-tanek,116,3,last
1011,ortho,correct,1,1676.559291,7,3,papryka,deba,papryka-deba,117,3,last
1011,ortho,correct,1,1681.221497,7,3,owca,sodem,owca-sodem,118,3,last
1011,image,correct,1,1685.142256,7,3,kotwica,nanoch,kotwica-nanoch,119,3,last
1011,image,correct,1,1689.330994,7,3,winda,abuset,winda-abuset,120,3,last
1012,ortho,correct,1,1297.919568,6,2,ziemniak,fena,ziemniak-fena,1,1,not-last
1012,image,correct,1,1303.060229,6,2,foka,obir,foka-obir,2,1,not-last
1012,ortho,correct,1,1305.973862,6,2,osa,tanek,osa-tanek,3,1,not-last
1012,ortho,correct,1,1308.902335,6,2,papryka,deba,papryka-deba,4,1,not-last
1012,ortho,correct,1,1313.263694,6,2,owca,sodem,owca-sodem,5,1,not-last
1012,ortho,correct,1,1317.368369,6,2,kotwica,nanoch,kotwica-nanoch,6,1,not-last
1012,image,correct,1,1321.441828,6,2,winda,abuset,winda-abuset,7,1,not-last
1012,image,correct,1,1324.215123,6,2,ryba,honisa,ryba-honisa,8,1,not-last
1012,ortho,correct,1,1326.797367,6,2,krawat,ezaja,krawat-ezaja,9,1,not-last
1012,ortho,correct,1,1330.53443,6,2,cytryna,chepra,cytryna-chepra,10,1,not-last
1012,image,correct,1,1334.355433,6,2,palec,ota,palec-ota,11,1,not-last
1012,ortho,correct,1,1336.974287,6,2,zegarek,staca,zegarek-staca,12,1,not-last
1012,ortho,correct,1,1340.526788,6,2,skarpetka,pakosta,skarpetka-pakosta,13,1,not-last
1012,image,correct,1,1347.398383,6,2,jajko,stotewal,jajko-stotewal,14,1,not-last
1012,image,correct,1,1350.940961,6,2,fartuch,josta,fartuch-josta,15,1,not-last
1012,image,correct,1,1353.515791,6,2,dynia,nuketo,dynia-nuketo,16,1,not-last
1012,ortho,correct,1,1357.013518,6,2,butelka,seranak,butelka-seranak,17,1,not-last
1012,image,correct,1,1362.620805,6,2,lotnisko,nedonim,lotnisko-nedonim,18,1,not-last
1012,image,correct,1,1365.58173,6,2,torba,debota,torba-debota,19,1,not-last
1012,ortho,correct,1,1368.886807,6,2,stopa,prelata,stopa-prelata,20,1,not-last
1012,ortho,correct,1,1373.348548,6,2,samolot,sawiko,samolot-sawiko,21,1,not-last
1012,ortho,correct,1,1379.43187,6,2,indyk,pekom,indyk-pekom,22,1,not-last
1012,image,correct,1,1384.600594,6,2,kolano,abedo,kolano-abedo,23,1,not-last
1012,ortho,correct,1,1388.61529,6,2,koza,lalum,koza-lalum,24,1,not-last
1012,image,correct,1,1391.385842,6,2,wyspa,alo,wyspa-alo,25,1,not-last
1012,image,correct,1,1394.532417,6,2,parasol,lakob,parasol-lakob,26,1,not-last
1012,image,correct,1,1397.729739,6,2,lalka,waben,lalka-waben,27,1,not-last
1012,image,incorrect,0,1401.326661,6,2,krowa,nalet,krowa-nalet,28,1,not-last
1012,image,correct,1,1410.556672,6,2,papuga,badipret,papuga-badipret,29,1,not-last
1012,ortho,correct,1,1413.110738,6,2,mewa,rojon,mewa-rojon,30,1,not-last
1012,image,correct,1,1418.291571,6,2,ucho,wema,ucho-wema,31,1,not-last
1012,image,correct,1,1423.980388,6,2,dzwonek,tobyla,dzwonek-tobyla,32,1,not-last
1012,image,correct,1,1427.574665,6,2,kapelusz,izodo,kapelusz-izodo,33,1,not-last
1012,ortho,correct,1,1430.718466,6,2,homar,rocepra,homar-rocepra,34,1,not-last
1012,image,correct,1,1438.439982,6,2,lustro,owiza,lustro-owiza,35,1,not-last
1012,image,correct,1,1441.759156,6,2,kaczka,ostana,kaczka-ostana,36,1,not-last
1012,ortho,correct,1,1445.158642,6,2,silnik,techar,silnik-techar,37,1,not-last
1012,ortho,correct,1,1448.156394,6,2,gazeta,beler,gazeta-beler,38,1,not-last
1012,ortho,correct,1,1450.75555,6,2,oko,lazin,oko-lazin,39,1,not-last
1012,ortho,correct,1,1453.7567,6,2,cebula,uwa,cebula-uwa,40,1,not-last
1012,ortho,correct,1,1457.61804,6,2,ziemniak,fena,ziemniak-fena,41,2,last
1012,image,correct,1,1463.865059,6,2,foka,obir,foka-obir,42,2,last
1012,ortho,correct,1,1466.391289,6,2,osa,tanek,osa-tanek,43,2,last
1012,ortho,correct,1,1469.763935,6,2,papryka,deba,papryka-deba,44,2,last
1012,image,correct,1,1474.057282,6,2,winda,abuset,winda-abuset,45,2,last
1012,ortho,correct,1,1476.842131,6,2,owca,sodem,owca-sodem,46,2,last
1012,image,correct,1,1483.825453,6,2,ryba,honisa,ryba-honisa,47,2,last
1012,image,correct,1,1486.361473,6,2,palec,ota,palec-ota,48,2,last
1012,image,correct,1,1489.982082,6,2,jajko,stotewal,jajko-stotewal,49,2,last
1012,image,correct,1,1492.857341,6,2,fartuch,josta,fartuch-josta,50,2,last
1012,image,correct,1,1495.190118,6,2,dynia,nuketo,dynia-nuketo,51,2,last
1012,image,correct,1,1498.282274,6,2,lotnisko,nedonim,lotnisko-nedonim,52,2,last
1012,image,correct,1,1500.580907,6,2,torba,debota,torba-debota,53,2,last
1012,image,correct,1,1504.029192,6,2,kolano,abedo,kolano-abedo,54,2,last
1012,ortho,correct,1,1509.446766,6,2,kotwica,nanoch,kotwica-nanoch,55,2,last
1012,image,correct,1,1512.696988,6,2,wyspa,alo,wyspa-alo,56,2,last
1012,image,correct,1,1515.180684,6,2,parasol,lakob,parasol-lakob,57,2,last
1012,ortho,correct,1,1518.392164,6,2,krawat,ezaja,krawat-ezaja,58,2,last
1012,image,correct,1,1521.237408,6,2,lalka,waben,lalka-waben,59,2,last
1012,image,correct,1,1524.308166,6,2,krowa,nalet,krowa-nalet,60,2,last
1012,ortho,correct,1,1526.749376,6,2,cytryna,chepra,cytryna-chepra,61,2,last
1012,image,correct,1,1529.619121,6,2,papuga,badipret,papuga-badipret,62,2,last
1012,image,correct,1,1532.364829,6,2,ucho,wema,ucho-wema,63,2,last
1012,ortho,correct,1,1538.240672,6,2,zegarek,staca,zegarek-staca,64,2,last
1012,ortho,correct,1,1543.263474,6,2,skarpetka,pakosta,skarpetka-pakosta,65,2,last
1012,ortho,correct,1,1547.144761,6,2,butelka,seranak,butelka-seranak,66,2,last
1012,image,correct,1,1550.634744,6,2,dzwonek,tobyla,dzwonek-tobyla,67,2,last
1012,ortho,correct,1,1554.203881,6,2,stopa,prelata,stopa-prelata,68,2,last
1012,image,correct,1,1559.353355,6,2,kapelusz,izodo,kapelusz-izodo,69,2,last
1012,image,correct,1,1562.337994,6,2,lustro,owiza,lustro-owiza,70,2,last
1012,ortho,correct,1,1565.274328,6,2,samolot,sawiko,samolot-sawiko,71,2,last
1012,ortho,correct,1,1569.429401,6,2,indyk,pekom,indyk-pekom,72,2,last
1012,ortho,correct,1,1573.581784,6,2,koza,lalum,koza-lalum,73,2,last
1012,image,correct,1,1576.116136,6,2,kaczka,ostana,kaczka-ostana,74,2,last
1012,ortho,correct,1,1579.285587,6,2,mewa,rojon,mewa-rojon,75,2,last
1012,ortho,correct,1,1582.946604,6,2,homar,rocepra,homar-rocepra,76,2,last
1012,ortho,correct,1,1585.777639,6,2,silnik,techar,silnik-techar,77,2,last
1012,ortho,correct,1,1588.648128,6,2,gazeta,beler,gazeta-beler,78,2,last
1012,ortho,correct,1,1591.414483,6,2,oko,lazin,oko-lazin,79,2,last
1012,ortho,correct,1,1594.599032,6,2,cebula,uwa,cebula-uwa,80,2,last
1013,ortho,correct,1,1216.435416,9,5,cebula,seranak,cebula-seranak,1,1,not-last
1013,image,correct,1,1229.134708,9,5,ziemniak,beler,ziemniak-beler,2,1,not-last
1013,image,incorrect,0,1232.725389,9,5,stopa,pakosta,stopa-pakosta,3,1,not-last
1013,image,correct,1,1236.481412,9,5,kotwica,deba,kotwica-deba,4,1,not-last
1013,image,correct,1,1240.660014,9,5,lustro,ota,lustro-ota,5,1,not-last
1013,image,correct,1,1248.146679,9,5,jajko,ostana,jajko-ostana,6,1,not-last
1013,image,correct,1,1250.405156,9,5,palec,nedonim,palec-nedonim,7,1,not-last
1013,image,correct,1,1253.548955,9,5,papuga,nuketo,papuga-nuketo,8,1,not-last
1013,image,correct,1,1257.400177,9,5,krawat,lalum,krawat-lalum,9,1,not-last
1013,image,incorrect,0,1262.416131,9,5,gazeta,staca,gazeta-staca,10,1,not-last
1013,image,correct,1,1268.189546,9,5,silnik,sawiko,silnik-sawiko,11,1,not-last
1013,image,correct,1,1272.878546,9,5,cytryna,uwa,cytryna-uwa,12,1,not-last
1013,ortho,incorrect,0,1276.157294,9,5,dzwonek,owiza,dzwonek-owiza,13,1,not-last
1013,image,correct,1,1286.9786,9,5,krowa,obir,krowa-obir,14,1,not-last
1013,ortho,correct,1,1290.64901,9,5,wyspa,lakob,wyspa-lakob,15,1,not-last
1013,ortho,correct,1,1295.955463,9,5,winda,badipret,winda-badipret,16,1,not-last
1013,image,correct,1,1299.342408,9,5,zegarek,chepra,zegarek-chepra,17,1,not-last
1013,ortho,incorrect,0,1302.488523,9,5,homar,fena,homar-fena,18,1,not-last
1013,image,correct,1,1310.290677,9,5,samolot,sodem,samolot-sodem,19,1,not-last
1013,image,correct,1,1314.158807,9,5,osa,lazin,osa-lazin,20,1,not-last
1013,image,correct,1,1318.945,9,5,lalka,tobyla,lalka-tobyla,21,1,not-last
1013,ortho,incorrect,0,1322.406267,9,5,lotnisko,nalet,lotnisko-nalet,22,1,not-last
1013,image,correct,1,1325.84707,9,5,ryba,debota,ryba-debota,23,1,not-last
1013,ortho,correct,1,1331.117388,9,5,torba,wema,torba-wema,24,1,not-last
1013,ortho,incorrect,0,1333.995908,9,5,mewa,ezaja,mewa-ezaja,25,1,not-last
1013,ortho,correct,1,1343.686444,9,5,butelka,prelata,butelka-prelata,26,1,not-last
